"ï..LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"LUX","TAXREV","TOT","PC_GDP","A",2012,38.392,NA
"LUX","TAXREV","TOT","PC_GDP","A",2013,38.293,NA
"LUX","TAXREV","TOT","PC_GDP","A",2014,37.446,NA
"LUX","TAXREV","TOT","PC_GDP","A",2015,37.092,NA
"LUX","TAXREV","TOT","PC_GDP","A",2016,38.146,NA
"LUX","TAXREV","TOT","PC_GDP","A",2017,38.654,NA
"MEX","TAXREV","TOT","PC_GDP","A",1980,14.169,NA
"MEX","TAXREV","TOT","PC_GDP","A",1981,13.781,NA
"MEX","TAXREV","TOT","PC_GDP","A",1982,14.035,NA
"MEX","TAXREV","TOT","PC_GDP","A",1983,15.659,NA
"MEX","TAXREV","TOT","PC_GDP","A",1984,15.222,NA
"MEX","TAXREV","TOT","PC_GDP","A",1985,14.846,NA
"MEX","TAXREV","TOT","PC_GDP","A",1986,14.165,NA
"MEX","TAXREV","TOT","PC_GDP","A",1987,15.065,NA
"MEX","TAXREV","TOT","PC_GDP","A",1988,14.525,NA
"MEX","TAXREV","TOT","PC_GDP","A",1989,15.061,NA
"MEX","TAXREV","TOT","PC_GDP","A",1990,12.091,NA
"MEX","TAXREV","TOT","PC_GDP","A",1991,12.257,NA
"MEX","TAXREV","TOT","PC_GDP","A",1992,12.802,NA
"MEX","TAXREV","TOT","PC_GDP","A",1993,12.002,NA
"MEX","TAXREV","TOT","PC_GDP","A",1994,12.002,NA
"MEX","TAXREV","TOT","PC_GDP","A",1995,10.11,NA
"MEX","TAXREV","TOT","PC_GDP","A",1996,9.912,NA
"MEX","TAXREV","TOT","PC_GDP","A",1997,10.5,NA
"MEX","TAXREV","TOT","PC_GDP","A",1998,10.963,NA
"MEX","TAXREV","TOT","PC_GDP","A",1999,11.728,NA
"MEX","TAXREV","TOT","PC_GDP","A",2000,11.462,NA
"MEX","TAXREV","TOT","PC_GDP","A",2001,12.194,NA
"MEX","TAXREV","TOT","PC_GDP","A",2002,12.61,NA
"MEX","TAXREV","TOT","PC_GDP","A",2003,12.671,NA
"MEX","TAXREV","TOT","PC_GDP","A",2004,11.559,NA
"MEX","TAXREV","TOT","PC_GDP","A",2005,11.362,NA
"MEX","TAXREV","TOT","PC_GDP","A",2006,11.588,NA
"MEX","TAXREV","TOT","PC_GDP","A",2007,12.014,NA
"MEX","TAXREV","TOT","PC_GDP","A",2008,12.599,NA
"MEX","TAXREV","TOT","PC_GDP","A",2009,12.467,NA
"MEX","TAXREV","TOT","PC_GDP","A",2010,12.84,NA
"MEX","TAXREV","TOT","PC_GDP","A",2011,12.767,NA
"MEX","TAXREV","TOT","PC_GDP","A",2012,12.649,NA
"MEX","TAXREV","TOT","PC_GDP","A",2013,13.304,NA
"MEX","TAXREV","TOT","PC_GDP","A",2014,13.704,NA
"MEX","TAXREV","TOT","PC_GDP","A",2015,15.933,NA
"MEX","TAXREV","TOT","PC_GDP","A",2016,16.634,NA
"MEX","TAXREV","TOT","PC_GDP","A",2017,16.174,NA
"NLD","TAXREV","TOT","PC_GDP","A",1965,30.48,NA
"NLD","TAXREV","TOT","PC_GDP","A",1966,31.787,NA
"NLD","TAXREV","TOT","PC_GDP","A",1967,32.716,NA
"NLD","TAXREV","TOT","PC_GDP","A",1968,33.37,NA
"NLD","TAXREV","TOT","PC_GDP","A",1969,32.169,NA
"NLD","TAXREV","TOT","PC_GDP","A",1970,32.974,NA
"NLD","TAXREV","TOT","PC_GDP","A",1971,34.336,NA
"NLD","TAXREV","TOT","PC_GDP","A",1972,35.415,NA
"NLD","TAXREV","TOT","PC_GDP","A",1973,36.385,NA
"NLD","TAXREV","TOT","PC_GDP","A",1974,36.79,NA
"NLD","TAXREV","TOT","PC_GDP","A",1975,37.72,NA
"NLD","TAXREV","TOT","PC_GDP","A",1976,37.609,NA
"NLD","TAXREV","TOT","PC_GDP","A",1977,38.435,NA
"NLD","TAXREV","TOT","PC_GDP","A",1978,39.054,NA
"NLD","TAXREV","TOT","PC_GDP","A",1979,39.456,NA
"NLD","TAXREV","TOT","PC_GDP","A",1980,39.748,NA
"NLD","TAXREV","TOT","PC_GDP","A",1981,38.918,NA
"NLD","TAXREV","TOT","PC_GDP","A",1982,39.57,NA
"NLD","TAXREV","TOT","PC_GDP","A",1983,40.647,NA
"NLD","TAXREV","TOT","PC_GDP","A",1984,38.964,NA
"NLD","TAXREV","TOT","PC_GDP","A",1985,39.284,NA
"NLD","TAXREV","TOT","PC_GDP","A",1986,39.9,NA
"NLD","TAXREV","TOT","PC_GDP","A",1987,42.121,NA
"NLD","TAXREV","TOT","PC_GDP","A",1988,42.081,NA
"NLD","TAXREV","TOT","PC_GDP","A",1989,39.691,NA
"NLD","TAXREV","TOT","PC_GDP","A",1990,39.698,NA
"NLD","TAXREV","TOT","PC_GDP","A",1991,41.728,NA
"NLD","TAXREV","TOT","PC_GDP","A",1992,41.389,NA
"NLD","TAXREV","TOT","PC_GDP","A",1993,41.581,NA
"NLD","TAXREV","TOT","PC_GDP","A",1994,39.733,NA
"NLD","TAXREV","TOT","PC_GDP","A",1995,37.248,NA
"NLD","TAXREV","TOT","PC_GDP","A",1996,37.345,NA
"NLD","TAXREV","TOT","PC_GDP","A",1997,36.798,NA
"NLD","TAXREV","TOT","PC_GDP","A",1998,36.254,NA
"NLD","TAXREV","TOT","PC_GDP","A",1999,37.158,NA
"NLD","TAXREV","TOT","PC_GDP","A",2000,36.907,NA
"NLD","TAXREV","TOT","PC_GDP","A",2001,35.612,NA
"NLD","TAXREV","TOT","PC_GDP","A",2002,35.014,NA
"NLD","TAXREV","TOT","PC_GDP","A",2003,34.804,NA
"NLD","TAXREV","TOT","PC_GDP","A",2004,34.809,NA
"NLD","TAXREV","TOT","PC_GDP","A",2005,35.013,NA
"NLD","TAXREV","TOT","PC_GDP","A",2006,36.047,NA
"NLD","TAXREV","TOT","PC_GDP","A",2007,35.685,NA
"NLD","TAXREV","TOT","PC_GDP","A",2008,35.946,NA
"NLD","TAXREV","TOT","PC_GDP","A",2009,34.939,NA
"NLD","TAXREV","TOT","PC_GDP","A",2010,35.656,NA
"NLD","TAXREV","TOT","PC_GDP","A",2011,35.443,NA
"NLD","TAXREV","TOT","PC_GDP","A",2012,35.587,NA
"NLD","TAXREV","TOT","PC_GDP","A",2013,36.109,NA
"NLD","TAXREV","TOT","PC_GDP","A",2014,37.047,NA
"NLD","TAXREV","TOT","PC_GDP","A",2015,37.007,NA
"NLD","TAXREV","TOT","PC_GDP","A",2016,38.401,NA
"NLD","TAXREV","TOT","PC_GDP","A",2017,38.752,NA
"NZL","TAXREV","TOT","PC_GDP","A",1965,24.498,NA
"NZL","TAXREV","TOT","PC_GDP","A",1966,25.226,NA
"NZL","TAXREV","TOT","PC_GDP","A",1967,27.293,NA
"NZL","TAXREV","TOT","PC_GDP","A",1968,23.703,NA
"NZL","TAXREV","TOT","PC_GDP","A",1969,24.806,NA
"NZL","TAXREV","TOT","PC_GDP","A",1970,26.516,NA
"NZL","TAXREV","TOT","PC_GDP","A",1971,26.509,NA
"NZL","TAXREV","TOT","PC_GDP","A",1972,25.962,NA
"NZL","TAXREV","TOT","PC_GDP","A",1973,27.5,NA
"NZL","TAXREV","TOT","PC_GDP","A",1974,30.227,NA
"NZL","TAXREV","TOT","PC_GDP","A",1975,29.994,NA
"NZL","TAXREV","TOT","PC_GDP","A",1976,29.733,NA
"NZL","TAXREV","TOT","PC_GDP","A",1977,31.762,NA
"NZL","TAXREV","TOT","PC_GDP","A",1978,30.297,NA
"NZL","TAXREV","TOT","PC_GDP","A",1979,31.526,NA
"NZL","TAXREV","TOT","PC_GDP","A",1980,31.658,NA
"NZL","TAXREV","TOT","PC_GDP","A",1981,32.585,NA
"NZL","TAXREV","TOT","PC_GDP","A",1982,32.532,NA
"NZL","TAXREV","TOT","PC_GDP","A",1983,30.222,NA
"NZL","TAXREV","TOT","PC_GDP","A",1984,30.269,NA
"NZL","TAXREV","TOT","PC_GDP","A",1985,31.208,NA
"NZL","TAXREV","TOT","PC_GDP","A",1986,31.997,NA
"NZL","TAXREV","TOT","PC_GDP","A",1987,35.071,NA
"NZL","TAXREV","TOT","PC_GDP","A",1988,34.305,NA
"NZL","TAXREV","TOT","PC_GDP","A",1989,36.831,NA
"NZL","TAXREV","TOT","PC_GDP","A",1990,36.175,NA
"NZL","TAXREV","TOT","PC_GDP","A",1991,34.341,NA
"NZL","TAXREV","TOT","PC_GDP","A",1992,34.763,NA
"NZL","TAXREV","TOT","PC_GDP","A",1993,34.872,NA
"NZL","TAXREV","TOT","PC_GDP","A",1994,35.423,NA
"NZL","TAXREV","TOT","PC_GDP","A",1995,35.571,NA
"NZL","TAXREV","TOT","PC_GDP","A",1996,33.754,NA
"NZL","TAXREV","TOT","PC_GDP","A",1997,33.931,NA
"NZL","TAXREV","TOT","PC_GDP","A",1998,32.276,NA
"NZL","TAXREV","TOT","PC_GDP","A",1999,32.313,NA
"NZL","TAXREV","TOT","PC_GDP","A",2000,32.538,NA
"NZL","TAXREV","TOT","PC_GDP","A",2001,31.941,NA
"NZL","TAXREV","TOT","PC_GDP","A",2002,33.251,NA
"NZL","TAXREV","TOT","PC_GDP","A",2003,33.162,NA
"NZL","TAXREV","TOT","PC_GDP","A",2004,34.203,NA
"NZL","TAXREV","TOT","PC_GDP","A",2005,36.058,NA
"NZL","TAXREV","TOT","PC_GDP","A",2006,35.276,NA
"NZL","TAXREV","TOT","PC_GDP","A",2007,33.878,NA
"NZL","TAXREV","TOT","PC_GDP","A",2008,32.896,NA
"NZL","TAXREV","TOT","PC_GDP","A",2009,30.248,NA
"NZL","TAXREV","TOT","PC_GDP","A",2010,30.273,NA
"NZL","TAXREV","TOT","PC_GDP","A",2011,30.055,NA
"NZL","TAXREV","TOT","PC_GDP","A",2012,31.644,NA
"NZL","TAXREV","TOT","PC_GDP","A",2013,30.477,NA
"NZL","TAXREV","TOT","PC_GDP","A",2014,31.223,NA
"NZL","TAXREV","TOT","PC_GDP","A",2015,31.569,NA
"NZL","TAXREV","TOT","PC_GDP","A",2016,31.574,NA
"NZL","TAXREV","TOT","PC_GDP","A",2017,31.98,NA
"NOR","TAXREV","TOT","PC_GDP","A",1965,29.445,NA
"NOR","TAXREV","TOT","PC_GDP","A",1966,30.615,NA
"NOR","TAXREV","TOT","PC_GDP","A",1967,32.357,NA
"NOR","TAXREV","TOT","PC_GDP","A",1968,33.32,NA
"NOR","TAXREV","TOT","PC_GDP","A",1969,34.596,NA
"NOR","TAXREV","TOT","PC_GDP","A",1970,34.26,NA
"NOR","TAXREV","TOT","PC_GDP","A",1971,36.736,NA
"NOR","TAXREV","TOT","PC_GDP","A",1972,38.594,NA
"NOR","TAXREV","TOT","PC_GDP","A",1973,38.986,NA
"NOR","TAXREV","TOT","PC_GDP","A",1974,38.613,NA
"NOR","TAXREV","TOT","PC_GDP","A",1975,38.828,NA
"NOR","TAXREV","TOT","PC_GDP","A",1976,40.224,NA
"NOR","TAXREV","TOT","PC_GDP","A",1977,40.957,NA
"NOR","TAXREV","TOT","PC_GDP","A",1978,40.436,NA
"NOR","TAXREV","TOT","PC_GDP","A",1979,40.306,NA
"NOR","TAXREV","TOT","PC_GDP","A",1980,41.944,NA
"NOR","TAXREV","TOT","PC_GDP","A",1981,43.361,NA
"NOR","TAXREV","TOT","PC_GDP","A",1982,42.553,NA
"NOR","TAXREV","TOT","PC_GDP","A",1983,41.282,NA
"NOR","TAXREV","TOT","PC_GDP","A",1984,40.528,NA
"NOR","TAXREV","TOT","PC_GDP","A",1985,41.867,NA
"NOR","TAXREV","TOT","PC_GDP","A",1986,43.641,NA
"NOR","TAXREV","TOT","PC_GDP","A",1987,41.891,NA
"NOR","TAXREV","TOT","PC_GDP","A",1988,41.436,NA
"NOR","TAXREV","TOT","PC_GDP","A",1989,39.742,NA
"NOR","TAXREV","TOT","PC_GDP","A",1990,40.249,NA
"NOR","TAXREV","TOT","PC_GDP","A",1991,40.368,NA
"NOR","TAXREV","TOT","PC_GDP","A",1992,39.532,NA
"NOR","TAXREV","TOT","PC_GDP","A",1993,38.657,NA
"NOR","TAXREV","TOT","PC_GDP","A",1994,39.952,NA
"NOR","TAXREV","TOT","PC_GDP","A",1995,40.037,NA
"NOR","TAXREV","TOT","PC_GDP","A",1996,40.011,NA
"NOR","TAXREV","TOT","PC_GDP","A",1997,40.695,NA
"NOR","TAXREV","TOT","PC_GDP","A",1998,41.58,NA
"NOR","TAXREV","TOT","PC_GDP","A",1999,41.86,NA
"NOR","TAXREV","TOT","PC_GDP","A",2000,41.885,NA
"NOR","TAXREV","TOT","PC_GDP","A",2001,42.093,NA
"NOR","TAXREV","TOT","PC_GDP","A",2002,42.358,NA
"NOR","TAXREV","TOT","PC_GDP","A",2003,41.663,NA
"NOR","TAXREV","TOT","PC_GDP","A",2004,42.408,NA
"NOR","TAXREV","TOT","PC_GDP","A",2005,42.598,NA
"NOR","TAXREV","TOT","PC_GDP","A",2006,42.831,NA
"NOR","TAXREV","TOT","PC_GDP","A",2007,42.093,NA
"NOR","TAXREV","TOT","PC_GDP","A",2008,41.375,NA
"NOR","TAXREV","TOT","PC_GDP","A",2009,41.202,NA
"NOR","TAXREV","TOT","PC_GDP","A",2010,41.896,NA
"NOR","TAXREV","TOT","PC_GDP","A",2011,42.025,NA
"NOR","TAXREV","TOT","PC_GDP","A",2012,41.463,NA
"NOR","TAXREV","TOT","PC_GDP","A",2013,39.867,NA
"NOR","TAXREV","TOT","PC_GDP","A",2014,38.792,NA
"NOR","TAXREV","TOT","PC_GDP","A",2015,38.428,NA
"NOR","TAXREV","TOT","PC_GDP","A",2016,38.699,NA
"NOR","TAXREV","TOT","PC_GDP","A",2017,38.228,NA
"POL","TAXREV","TOT","PC_GDP","A",1991,34.027,NA
"POL","TAXREV","TOT","PC_GDP","A",1992,36.178,NA
"POL","TAXREV","TOT","PC_GDP","A",1993,39.217,NA
"POL","TAXREV","TOT","PC_GDP","A",1994,36.438,NA
"POL","TAXREV","TOT","PC_GDP","A",1995,36.617,NA
"POL","TAXREV","TOT","PC_GDP","A",1996,36.612,NA
"POL","TAXREV","TOT","PC_GDP","A",1997,36.114,NA
"POL","TAXREV","TOT","PC_GDP","A",1998,35.328,NA
"POL","TAXREV","TOT","PC_GDP","A",1999,35.021,NA
"POL","TAXREV","TOT","PC_GDP","A",2000,32.935,NA
"POL","TAXREV","TOT","PC_GDP","A",2001,32.895,NA
"POL","TAXREV","TOT","PC_GDP","A",2002,33.034,NA
"POL","TAXREV","TOT","PC_GDP","A",2003,32.49,NA
"POL","TAXREV","TOT","PC_GDP","A",2004,31.919,NA
"POL","TAXREV","TOT","PC_GDP","A",2005,32.94,NA
"POL","TAXREV","TOT","PC_GDP","A",2006,33.61,NA
"POL","TAXREV","TOT","PC_GDP","A",2007,34.622,NA
"POL","TAXREV","TOT","PC_GDP","A",2008,34.145,NA
"POL","TAXREV","TOT","PC_GDP","A",2009,31.199,NA
"POL","TAXREV","TOT","PC_GDP","A",2010,31.415,NA
"POL","TAXREV","TOT","PC_GDP","A",2011,31.849,NA
"POL","TAXREV","TOT","PC_GDP","A",2012,32.077,NA
"POL","TAXREV","TOT","PC_GDP","A",2013,31.943,NA
"POL","TAXREV","TOT","PC_GDP","A",2014,31.876,NA
"POL","TAXREV","TOT","PC_GDP","A",2015,32.367,NA
"POL","TAXREV","TOT","PC_GDP","A",2016,33.394,NA
"POL","TAXREV","TOT","PC_GDP","A",2017,33.9,NA
"PRT","TAXREV","TOT","PC_GDP","A",1965,15.668,NA
"PRT","TAXREV","TOT","PC_GDP","A",1966,16.068,NA
"PRT","TAXREV","TOT","PC_GDP","A",1967,16.723,NA
"PRT","TAXREV","TOT","PC_GDP","A",1968,16.765,NA
"PRT","TAXREV","TOT","PC_GDP","A",1969,17.424,NA
"PRT","TAXREV","TOT","PC_GDP","A",1970,17.584,NA
"PRT","TAXREV","TOT","PC_GDP","A",1971,17.337,NA
"PRT","TAXREV","TOT","PC_GDP","A",1972,17.12,NA
"PRT","TAXREV","TOT","PC_GDP","A",1973,16.726,NA
"PRT","TAXREV","TOT","PC_GDP","A",1974,17.133,NA
"PRT","TAXREV","TOT","PC_GDP","A",1975,18.854,NA
"PRT","TAXREV","TOT","PC_GDP","A",1976,20.473,NA
"PRT","TAXREV","TOT","PC_GDP","A",1977,20.885,NA
"PRT","TAXREV","TOT","PC_GDP","A",1978,20.17,NA
"PRT","TAXREV","TOT","PC_GDP","A",1979,19.866,NA
"PRT","TAXREV","TOT","PC_GDP","A",1980,21.884,NA
"PRT","TAXREV","TOT","PC_GDP","A",1981,23.149,NA
"PRT","TAXREV","TOT","PC_GDP","A",1982,23.739,NA
"PRT","TAXREV","TOT","PC_GDP","A",1983,25.101,NA
"PRT","TAXREV","TOT","PC_GDP","A",1984,24.591,NA
"PRT","TAXREV","TOT","PC_GDP","A",1985,24.122,NA
"PRT","TAXREV","TOT","PC_GDP","A",1986,25.455,NA
"PRT","TAXREV","TOT","PC_GDP","A",1987,23.988,NA
"PRT","TAXREV","TOT","PC_GDP","A",1988,25.627,NA
"PRT","TAXREV","TOT","PC_GDP","A",1989,26.283,NA
"PRT","TAXREV","TOT","PC_GDP","A",1990,26.483,NA
"PRT","TAXREV","TOT","PC_GDP","A",1991,27.527,NA
"PRT","TAXREV","TOT","PC_GDP","A",1992,29.452,NA
"PRT","TAXREV","TOT","PC_GDP","A",1993,28.026,NA
"PRT","TAXREV","TOT","PC_GDP","A",1994,28.802,NA
"PRT","TAXREV","TOT","PC_GDP","A",1995,29.278,NA
"PRT","TAXREV","TOT","PC_GDP","A",1996,29.957,NA
"PRT","TAXREV","TOT","PC_GDP","A",1997,29.921,NA
"PRT","TAXREV","TOT","PC_GDP","A",1998,30.175,NA
"PRT","TAXREV","TOT","PC_GDP","A",1999,30.958,NA
"PRT","TAXREV","TOT","PC_GDP","A",2000,31.05,NA
"PRT","TAXREV","TOT","PC_GDP","A",2001,30.821,NA
"PRT","TAXREV","TOT","PC_GDP","A",2002,31.247,NA
"PRT","TAXREV","TOT","PC_GDP","A",2003,31.339,NA
"PRT","TAXREV","TOT","PC_GDP","A",2004,30.15,NA
"PRT","TAXREV","TOT","PC_GDP","A",2005,30.807,NA
"PRT","TAXREV","TOT","PC_GDP","A",2006,31.331,NA
"PRT","TAXREV","TOT","PC_GDP","A",2007,31.817,NA
"PRT","TAXREV","TOT","PC_GDP","A",2008,31.73,NA
"PRT","TAXREV","TOT","PC_GDP","A",2009,29.914,NA
"PRT","TAXREV","TOT","PC_GDP","A",2010,30.405,NA
"PRT","TAXREV","TOT","PC_GDP","A",2011,32.329,NA
"PRT","TAXREV","TOT","PC_GDP","A",2012,31.779,NA
"PRT","TAXREV","TOT","PC_GDP","A",2013,34.073,NA
"PRT","TAXREV","TOT","PC_GDP","A",2014,34.255,NA
"PRT","TAXREV","TOT","PC_GDP","A",2015,34.447,NA
"PRT","TAXREV","TOT","PC_GDP","A",2016,34.323,NA
"PRT","TAXREV","TOT","PC_GDP","A",2017,34.708,NA
"SVK","TAXREV","TOT","PC_GDP","A",1995,39.562,NA
"SVK","TAXREV","TOT","PC_GDP","A",1996,38.642,NA
"SVK","TAXREV","TOT","PC_GDP","A",1997,36.467,NA
"SVK","TAXREV","TOT","PC_GDP","A",1998,36.057,NA
"SVK","TAXREV","TOT","PC_GDP","A",1999,34.816,NA
"SVK","TAXREV","TOT","PC_GDP","A",2000,33.626,NA
"SVK","TAXREV","TOT","PC_GDP","A",2001,32.689,NA
"SVK","TAXREV","TOT","PC_GDP","A",2002,32.806,NA
"SVK","TAXREV","TOT","PC_GDP","A",2003,32.535,NA
"SVK","TAXREV","TOT","PC_GDP","A",2004,31.506,NA
"SVK","TAXREV","TOT","PC_GDP","A",2005,31.263,NA
"SVK","TAXREV","TOT","PC_GDP","A",2006,29.307,NA
"SVK","TAXREV","TOT","PC_GDP","A",2007,29.209,NA
"SVK","TAXREV","TOT","PC_GDP","A",2008,29.045,NA
"SVK","TAXREV","TOT","PC_GDP","A",2009,28.867,NA
"SVK","TAXREV","TOT","PC_GDP","A",2010,28.075,NA
"SVK","TAXREV","TOT","PC_GDP","A",2011,28.619,NA
"SVK","TAXREV","TOT","PC_GDP","A",2012,28.337,NA
"SVK","TAXREV","TOT","PC_GDP","A",2013,30.235,NA
"SVK","TAXREV","TOT","PC_GDP","A",2014,31.123,NA
"SVK","TAXREV","TOT","PC_GDP","A",2015,32.179,NA
"SVK","TAXREV","TOT","PC_GDP","A",2016,32.385,NA
"SVK","TAXREV","TOT","PC_GDP","A",2017,32.9,NA
"ESP","TAXREV","TOT","PC_GDP","A",1965,14.294,NA
"ESP","TAXREV","TOT","PC_GDP","A",1966,13.254,NA
"ESP","TAXREV","TOT","PC_GDP","A",1967,16.458,NA
"ESP","TAXREV","TOT","PC_GDP","A",1968,15.637,NA
"ESP","TAXREV","TOT","PC_GDP","A",1969,15.998,NA
"ESP","TAXREV","TOT","PC_GDP","A",1970,15.501,NA
"ESP","TAXREV","TOT","PC_GDP","A",1971,15.76,NA
"ESP","TAXREV","TOT","PC_GDP","A",1972,16.638,NA
"ESP","TAXREV","TOT","PC_GDP","A",1973,17.195,NA
"ESP","TAXREV","TOT","PC_GDP","A",1974,16.631,NA
"ESP","TAXREV","TOT","PC_GDP","A",1975,17.953,NA
"ESP","TAXREV","TOT","PC_GDP","A",1976,17.943,NA
"ESP","TAXREV","TOT","PC_GDP","A",1977,19.71,NA
"ESP","TAXREV","TOT","PC_GDP","A",1978,20.923,NA
"ESP","TAXREV","TOT","PC_GDP","A",1979,21.427,NA
"ESP","TAXREV","TOT","PC_GDP","A",1980,21.996,NA
"ESP","TAXREV","TOT","PC_GDP","A",1981,23.202,NA
"ESP","TAXREV","TOT","PC_GDP","A",1982,23.485,NA
"ESP","TAXREV","TOT","PC_GDP","A",1983,25.357,NA
"ESP","TAXREV","TOT","PC_GDP","A",1984,25.697,NA
"ESP","TAXREV","TOT","PC_GDP","A",1985,26.837,NA
"ESP","TAXREV","TOT","PC_GDP","A",1986,28.198,NA
"ESP","TAXREV","TOT","PC_GDP","A",1987,29.962,NA
"ESP","TAXREV","TOT","PC_GDP","A",1988,30.101,NA
"ESP","TAXREV","TOT","PC_GDP","A",1989,31.824,NA
"ESP","TAXREV","TOT","PC_GDP","A",1990,31.623,NA
"ESP","TAXREV","TOT","PC_GDP","A",1991,31.895,NA
"ESP","TAXREV","TOT","PC_GDP","A",1992,32.9,NA
"ESP","TAXREV","TOT","PC_GDP","A",1993,31.952,NA
"ESP","TAXREV","TOT","PC_GDP","A",1994,31.985,NA
"ESP","TAXREV","TOT","PC_GDP","A",1995,31.276,NA
"ESP","TAXREV","TOT","PC_GDP","A",1996,31.655,NA
"ESP","TAXREV","TOT","PC_GDP","A",1997,31.923,NA
"ESP","TAXREV","TOT","PC_GDP","A",1998,32.548,NA
"ESP","TAXREV","TOT","PC_GDP","A",1999,33.077,NA
"ESP","TAXREV","TOT","PC_GDP","A",2000,33.229,NA
"ESP","TAXREV","TOT","PC_GDP","A",2001,32.838,NA
"ESP","TAXREV","TOT","PC_GDP","A",2002,33.227,NA
"ESP","TAXREV","TOT","PC_GDP","A",2003,33.124,NA
"ESP","TAXREV","TOT","PC_GDP","A",2004,34.099,NA
"ESP","TAXREV","TOT","PC_GDP","A",2005,35.143,NA
"ESP","TAXREV","TOT","PC_GDP","A",2006,35.932,NA
"ESP","TAXREV","TOT","PC_GDP","A",2007,36.358,NA
"ESP","TAXREV","TOT","PC_GDP","A",2008,32.105,NA
"ESP","TAXREV","TOT","PC_GDP","A",2009,29.708,NA
"ESP","TAXREV","TOT","PC_GDP","A",2010,31.211,NA
"ESP","TAXREV","TOT","PC_GDP","A",2011,31.174,NA
"ESP","TAXREV","TOT","PC_GDP","A",2012,32.129,NA
"ESP","TAXREV","TOT","PC_GDP","A",2013,32.914,NA
"ESP","TAXREV","TOT","PC_GDP","A",2014,33.593,NA
"ESP","TAXREV","TOT","PC_GDP","A",2015,33.593,NA
"ESP","TAXREV","TOT","PC_GDP","A",2016,33.187,NA
"ESP","TAXREV","TOT","PC_GDP","A",2017,33.658,NA
"SWE","TAXREV","TOT","PC_GDP","A",1965,31.373,NA
"SWE","TAXREV","TOT","PC_GDP","A",1966,32.06,NA
"SWE","TAXREV","TOT","PC_GDP","A",1967,32.928,NA
"SWE","TAXREV","TOT","PC_GDP","A",1968,34.822,NA
"SWE","TAXREV","TOT","PC_GDP","A",1969,35.725,NA
"SWE","TAXREV","TOT","PC_GDP","A",1970,35.663,NA
"SWE","TAXREV","TOT","PC_GDP","A",1971,36.399,NA
"SWE","TAXREV","TOT","PC_GDP","A",1972,37.647,NA
"SWE","TAXREV","TOT","PC_GDP","A",1973,36.903,NA
"SWE","TAXREV","TOT","PC_GDP","A",1974,37.968,NA
"SWE","TAXREV","TOT","PC_GDP","A",1975,38.895,NA
"SWE","TAXREV","TOT","PC_GDP","A",1976,42.718,NA
"SWE","TAXREV","TOT","PC_GDP","A",1977,44.733,NA
"SWE","TAXREV","TOT","PC_GDP","A",1978,45.091,NA
"SWE","TAXREV","TOT","PC_GDP","A",1979,43.92,NA
"SWE","TAXREV","TOT","PC_GDP","A",1980,43.748,NA
"SWE","TAXREV","TOT","PC_GDP","A",1981,45.013,NA
"SWE","TAXREV","TOT","PC_GDP","A",1982,44.041,NA
"SWE","TAXREV","TOT","PC_GDP","A",1983,44.706,NA
"SWE","TAXREV","TOT","PC_GDP","A",1984,44.319,NA
"SWE","TAXREV","TOT","PC_GDP","A",1985,44.777,NA
"SWE","TAXREV","TOT","PC_GDP","A",1986,47.025,NA
"SWE","TAXREV","TOT","PC_GDP","A",1987,49.536,NA
"SWE","TAXREV","TOT","PC_GDP","A",1988,48.83,NA
"SWE","TAXREV","TOT","PC_GDP","A",1989,49.345,NA
"SWE","TAXREV","TOT","PC_GDP","A",1990,49.475,NA
"SWE","TAXREV","TOT","PC_GDP","A",1991,47.524,NA
"SWE","TAXREV","TOT","PC_GDP","A",1992,45.043,NA
"SWE","TAXREV","TOT","PC_GDP","A",1993,44.357,NA
"SWE","TAXREV","TOT","PC_GDP","A",1994,44.593,NA
"SWE","TAXREV","TOT","PC_GDP","A",1995,45.619,NA
"SWE","TAXREV","TOT","PC_GDP","A",1996,47.372,NA
"SWE","TAXREV","TOT","PC_GDP","A",1997,48.321,NA
"SWE","TAXREV","TOT","PC_GDP","A",1998,48.426,NA
"SWE","TAXREV","TOT","PC_GDP","A",1999,48.804,NA
"SWE","TAXREV","TOT","PC_GDP","A",2000,48.984,NA
"SWE","TAXREV","TOT","PC_GDP","A",2001,46.832,NA
"SWE","TAXREV","TOT","PC_GDP","A",2002,45.174,NA
"SWE","TAXREV","TOT","PC_GDP","A",2003,45.473,NA
"SWE","TAXREV","TOT","PC_GDP","A",2004,45.654,NA
"SWE","TAXREV","TOT","PC_GDP","A",2005,46.616,NA
"SWE","TAXREV","TOT","PC_GDP","A",2006,45.971,NA
"SWE","TAXREV","TOT","PC_GDP","A",2007,44.971,NA
"SWE","TAXREV","TOT","PC_GDP","A",2008,44.007,NA
"SWE","TAXREV","TOT","PC_GDP","A",2009,44.09,NA
"SWE","TAXREV","TOT","PC_GDP","A",2010,43.219,NA
"SWE","TAXREV","TOT","PC_GDP","A",2011,42.506,NA
"SWE","TAXREV","TOT","PC_GDP","A",2012,42.57,NA
"SWE","TAXREV","TOT","PC_GDP","A",2013,42.905,NA
"SWE","TAXREV","TOT","PC_GDP","A",2014,42.585,NA
"SWE","TAXREV","TOT","PC_GDP","A",2015,43.081,NA
